id,rnpa,marca,nombreFantasia,denominacionventa,TipoProducto,Estado,activo,fecha_alta,fecha_baja,_key,tipo_cambio,fecha_cambio
92329,02-741551,USINA LACTEA EL PUENTE,QUESO FETEADO DANBO,QUESO DANBO LIBRE DE GLUTEN.,QUESOS,VIGENTE,Sí,2025-10-27,,92329,alta_nuevo,2025-10-27
92330,02-741769,LABORATORIO MAYANA,HIGOS EN ALMIBAR,HIGOS EN ALMIBAR. LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-10-27,,92330,alta_nuevo,2025-10-27
92331,02-741764,DUSEN,RUB PARA CARNE ASADA,"MEZCLA DE ESPECIAS A BASE DE AJO EN POLVO, CEBOLLA EN POLVO, PIMENTON, AJI MOLIDO Y OREGANO LIBRE DE GLUTEN",ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-10-27,,92331,alta_nuevo,2025-10-27
92332,02-741762,DUSEN,RUB PARA POLLO AL HORNO,"MEZCLA DE ESPECIAS A BASE DE PAPRIKA, AJO EN POLVO, CEBOLLA EN POLVO, TOMILLO Y JENGIBRE LIBRE DE GLUTEN",ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-10-27,,92332,alta_nuevo,2025-10-27
92333,3623/139826/2,CUISINE & CO,NO REGISTRA,CHORIZO FRESCO DE CERDO SIN GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92333,alta_nuevo,2025-10-27
92334,1154/139543/1,GRASSETTO,NO REGISTRA,PANCETA AHUMADA CON CUERO LIBRE DE GLUTEN,SALAZONES,VIGENTE,Sí,2025-10-27,,92334,alta_nuevo,2025-10-27
92335,201/138935/1,CABAÑA SAN PATRICIO,NO REGISTRA,JAMON COCIDO LIBRE DE GLUTEN,SALAZONES,VIGENTE,Sí,2025-10-27,,92335,alta_nuevo,2025-10-27
92336,I 9212/139587/1,BAHIA,NO REGISTRA,LOMITOS DE ATUN EN ACEITE Y AGUA LIBRE DE GLUTEN,CONSERVAS DE PESCADO,VIGENTE,Sí,2025-10-27,,92336,alta_nuevo,2025-10-27
92337,13/110012/11,CABAÑA LAS LILAS,NO REGISTRA,HAMBURGUESA DE CARNE DE VACUNO CONGELADAS LIBRES DE GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92337,alta_nuevo,2025-10-27
92338,2062/134387/2,PALADINI + RAPIDAS,NO REGISTRA,MEDALLONES DE CARNE VACUNA CON SOJA CONGELADOS LIBRES DE GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92338,alta_nuevo,2025-10-27
92339,2062/134387/5,PALADINI + RAPIDAS,NO REGISTRA,MEDALLONES DE CARNE VACUNA CON SOJA CONGELADOS LIBRES DE GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92339,alta_nuevo,2025-10-27
92340,4880/113795/7,FADEL S.A.,NO REGISTRA,CARNE DE POLLO MARINADA ADITIVADA CONGELADA IQF. LIBRE DE GLUTEN - PATITAS - ETIQUETA ADHESIVA DE PAPEL SOBRE ENVASE SECUNDARIO,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92340,alta_nuevo,2025-10-27
92341,4880/113795/8,FADEL S.A.,NO REGISTRA,CARNE DE POLLO MARINADA ADITIVADA CONGELADA IQF. LIBRE DE GLUTEN - MUSLITOS - ETIQUETA ADHESIVA DE PAPEL SOBRE ENVASE SECUNDARIO,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92341,alta_nuevo,2025-10-27
92342,4880/113795/6,FADEL S.A.,NO REGISTRA,CARNE DE POLLO MARINADA ADITIVADA CONGELADA IQF. LIBRE DE GLUTEN - MUSLITOS - ENVASE PRIMARIO IMPRESO,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92342,alta_nuevo,2025-10-27
92343,4880/113795/5,FADEL S.A.,NO REGISTRA,CARNE DE POLLO MARINADA ADITIVADA CONGELADA IQF. LIBRE DE GLUTEN - PATITAS - ENVASE PRIMARIO IMPRESO,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92343,alta_nuevo,2025-10-27
92344,I 9212/141819/1,BAHIA,NO REGISTRA,LOMITOS DE ATUN EN ACEITE Y AGUA SABOR AHUMADO LIBRE DE GLUTEN,CONSERVAS DE PESCADO,VIGENTE,Sí,2025-10-27,,92344,alta_nuevo,2025-10-27
92345,4880/113795/4,FADEL S.A.,NO REGISTRA,CARNE DE POLLO MARINADA ADITIVADA CONGELADA IQF. LIBRE DE GLUTEN - CUARTO TRASERO - ETIQUETA ADHESIVA DE PAPEL SOBRE ENVASE SECUNDARIO,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92345,alta_nuevo,2025-10-27
92346,4880/113795/3,FADEL S.A.,NO REGISTRA,CARNE DE POLLO MARINADA ADITIVADA CONGELADA IQF. LIBRE DE GLUTEN - PECHUGAS SIN PIEL SIN HUESO - ETIQUETA ADHESIVA DE PAPEL SOBRE ENVASE SECUNDARIO,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92346,alta_nuevo,2025-10-27
92347,4880/113795/2,FADEL S.A.,NO REGISTRA,CARNE DE POLLO MARINADA ADITIVADA CONGELADA IQF. LIBRE DE GLUTEN - CUARTOS TRASEROS - ENVASE PRIMARIO IMPRESO,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92347,alta_nuevo,2025-10-27
92348,4787/140060/1,TUKI BLACK,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92348,alta_nuevo,2025-10-27
92349,4787/140060/2,TUKI BLACK,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92349,alta_nuevo,2025-10-27
92350,4787/140060/3,TUKI BLACK,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CORTES CÁRNEOS ENVASADOS,VIGENTE,Sí,2025-10-27,,92350,alta_nuevo,2025-10-27
92351,4787/140060/4,TUKI BLACK,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92351,alta_nuevo,2025-10-27
92352,4787/140060/8,TUKI BLACK,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92352,alta_nuevo,2025-10-27
92353,4787/140040/3,VICTORIA,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92353,alta_nuevo,2025-10-27
92354,4787/140040/4,VICTORIA,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92354,alta_nuevo,2025-10-27
92355,4787/140040/8,VICTORIA,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92355,alta_nuevo,2025-10-27
92356,4787/140040/9,VICTORIA,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA LIBRES DE GLUTEN SUPERCONGELADAS,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-10-27,,92356,alta_nuevo,2025-10-27
92357,2062/102113/11,PALADINI - CLASICAS,NO REGISTRA,HAMBURGUESAS CONGELADAS LIBRE DE GLUTEN,CHACINADOS NO EMBUTIDOS,VIGENTE,Sí,2025-10-27,,92357,alta_nuevo,2025-10-27
92358,2062/102113/15,PALADINI - CLASICAS,NO REGISTRA,HAMBURGUESAS CONGELADAS LIBRE DE GLUTEN,CHACINADOS NO EMBUTIDOS,VIGENTE,Sí,2025-10-27,,92358,alta_nuevo,2025-10-27
92359,1027/43339/1,1027,NO REGISTRA,SALAME TIPO MILAN - LIBRE DE GLUTEN,CHACINADOS EMBUTIDOS SECOS,VIGENTE,Sí,2025-10-27,,92359,alta_nuevo,2025-10-27
92360,14027068,A LOS CHINOS,MATE COCIDO,YERBA MATE EN SAQUITOS LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-10-27,,92360,alta_nuevo,2025-10-27
92361,14266342,INDUMAR,TERERE,YERBA MATE ELABORADA CON PALO PARA TERERE LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-10-27,,92361,alta_nuevo,2025-10-27
92362,14026165,INDUMAR,TRADICIONAL,YERBA MATE ELABORADA CON PALO LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-10-27,,92362,alta_nuevo,2025-10-27
92363,071-00-028338,ARMANDO,IL CHIFFERO/ LA PENNA /LO SPAGHETTO /IL FUSILLO / IL TUBETTO / LA TRECCIA /LA STELLINE,"FIDEOS SECOS DE HARINA DE MAIZ, HARINA DE ARROZ Y HARINA DE QUINOA - LIBRE DE GLUTEN",PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-10-27,,92363,alta_nuevo,2025-10-27
92364,033-00-028370,COOPERATIVA,SABOR CREMA Y CEBOLLA,SNACK A BASE DE PAPA SABOR CREMA Y CEBOLLA - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-10-27,,92364,alta_nuevo,2025-10-27
92365,027-00-028380,RICH´S,WHIP TOPPING BASE CONCENTRADO,"BAÑO CONGELADO PARA PRODUCTOS DE REPOSTERIA SABOR CREMA, VAINILLA Y ROMERO - LIBRE DE GLUTEN",PRODUCTOS DE REPOSTERÍA,VIGENTE,Sí,2025-10-27,,92365,alta_nuevo,2025-10-27
92366,033-00-028422,COOPERATIVA,SABOR ORIGINAL,SNACK A BASE DE PAPA - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-10-27,,92366,alta_nuevo,2025-10-27
92367,033-00-028423,COOPERATIVA,SABOR BARBACOA,SNACK A BASE DE PAPA SABOR BARBACOA - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-10-27,,92367,alta_nuevo,2025-10-27
92368,033-00-028426,COOPERATIVA,SABOR CHEDDAR,SNACK A BASE DE PAPA SABOR QUESO CHEDDAR - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-10-27,,92368,alta_nuevo,2025-10-27
92369,036-00-028427,CONAPROLE,NO REGISTRA,LECHE UAT (UHT) DESCREMADA - LIBRE DE GLUTEN,LECHES FLUIDAS,VIGENTE,Sí,2025-10-27,,92369,alta_nuevo,2025-10-27
92370,036-00-028428,CONAPROLE,NO REGISTRA,LECHE UAT (UHT) ENTERA - LIBRE DE GLUTEN,LECHES FLUIDAS,VIGENTE,Sí,2025-10-27,,92370,alta_nuevo,2025-10-27
92371,14266976,YERBELLA,-,YERBA MATE ELABORADA CON PALO LIBRE DE GLUTEN PRODUCTO ORGANICO,YERBA MATE Y AFINES,VIGENTE,Sí,2025-10-27,,92371,alta_nuevo,2025-10-27
92372,02-741690,PHILAQUICK,NO REGISTRA,MEZCLA DE ESTABILIZANTES PARA QUESOS. USO INDUSTRIAL ALIMENTARIO. LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-11-03,,92372,alta_nuevo,2025-11-03
92373,02-741699,TOMORROW FOODS,LATINPREDUST 01,"MEZCLA EN POLVO A BASE HARINA DE ARVEJA, ALMIDÓN Y FIBRA DE ARVEJA, LIBRE DE GLUTEN-USO INDUSTRIAL ALIMENTARIO",MEZCLAS Y PREMEZCLAS,VIGENTE,Sí,2025-11-03,,92373,alta_nuevo,2025-11-03
92374,02-741702,ONGO,NO REGISTRA,HONGOS REBOZADOS CONGELADOS - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-11-03,,92374,alta_nuevo,2025-11-03
92375,02-741710,COOPERATIVA,TOSTADITAS DE ARROZ CLASICAS,TOSTADITAS DE ARROZ CON LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-11-03,,92375,alta_nuevo,2025-11-03
92376,02-741761,DUSEN,RUB PARA CARNE DE CERDO,"MEZCLA DE ESPECIAS A BASE DE PIMENTON AHUMADO, AJO EN POLVO, CEBOLLA EN POLVO, HINOJO MOLIDO Y PIMIENTA NEGRA MOLIDA LIBRE DE GLUTEN",ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-11-03,,92376,alta_nuevo,2025-11-03
92377,02-741760,DUSEN,RUB PARA PAPAS,"MEZCLA DE ESPECIAS A BASE DE AJO EN POLVO, PEREJIL, OREGANO, ALBAHACA, NUEZ MOSCADA Y PIMIENTA NEGRA LIBRE DE GLUTEN",EDULCORANTES DE MESA,VIGENTE,Sí,2025-11-03,,92377,alta_nuevo,2025-11-03
92378,02-741759,DUSEN,RUB PARA PESCADO,"MEZCLA DE ESPECIAS A BASE DE AJO EN POLVO, ENELDO, JENGIBRE Y PIMIENTA NEGRA LIBRE DE GLUTEN",ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-11-03,,92378,alta_nuevo,2025-11-03
92379,02-741758,LACTOFOOD CREAM,LACTOFOOD CREM,ADITIVO ALIMENTARIO MODIFICADOR REOLOGICO. USO INDUSTRIAL ALIMENTARIO. LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-11-03,,92379,alta_nuevo,2025-11-03
92380,02-741731,LA ANONIMA,SOPA SABOR CHOCLO,SOPA SABOR CHOCLO DESHIDRATADA INSTANTÁNEA LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-11-03,,92380,alta_nuevo,2025-11-03
92381,02-741725,ECOOP,TOSTADAS DE ARROZ CON SEMILLAS,TOSTADAS DE ARROZ CON SEMILLAS LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-11-03,,92381,alta_nuevo,2025-11-03
92382,02-741722,FALUX,CREATINE MONOHYDRATE,"SUPLEMENTO DIETARIO A BASE DE CREATINA EN POLVO, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-11-03,,92382,alta_nuevo,2025-11-03
92383,02-741786,PLENTY,NO REGISTRA,"LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA CON VITAMINA C, HIERRO Y ZINC. LIBRE DE GLUTEN.",LECHE EN POLVO,VIGENTE,Sí,2025-11-03,,92383,alta_nuevo,2025-11-03
92384,02-741792,COOPERATIVA,POMELO- FINAMENTE GASIFICADA,"BEBIDA SIN ALCOHOL DIETETICA ARTIFICIAL GASIFICADA BAJAS CALORIAS, SABOR POMELOLIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-11-03,,92384,alta_nuevo,2025-11-03
92385,392/136636/2,TUKI,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA SUPERCONGELADAS LIBRE DE GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-11-03,,92385,alta_nuevo,2025-11-03
92386,392/136636/7,TUKI,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA SUPERCONGELADAS LIBRE DE GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-11-03,,92386,alta_nuevo,2025-11-03
92387,23061744,CELIBRE,PRODUCTO ARTESANAL,ALFAJOR DE CAPITA CON DULCE DE LECHE Y NUEZ - LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-11-03,,92387,alta_nuevo,2025-11-03
92388,23061743,CELIBRE,PRODUCTO ARTESANAL,ALFAJOR DE CHOCOLATE RELLENO CON DULCE DE LECHE - LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-11-03,,92388,alta_nuevo,2025-11-03
92389,23061749,CELIBRE,PAN CIABATTA,PAN A BASE DE FECULA DE MAIZ Y DE MANDIOCA CONGELADO - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-11-03,,92389,alta_nuevo,2025-11-03
92390,23061748,CELIBRE,PAN HAMBURGUESA,"PAN A BASE DE FECULAS, HARINA DE ARROZ Y DE TRIGO SARRACENO CONGELADO - LIBRE DE GLUTEN",PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-11-03,,92390,alta_nuevo,2025-11-03
92391,04062611,PRODEMAN,NO REGISTRA,MANI CONFITERIA LIBRE DE GLUTEN,SEMILLAS ENTERAS O PROCESADAS,VIGENTE,Sí,2025-11-03,,92391,alta_nuevo,2025-11-03
92392,04088429,AKARA,K-LUMINA - ASTAXANTINA,SUPLEMENTO DIETARIO A BASE DE VITAMINA E Y ASTAXANTINA. EN CAPSULAS. LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-11-03,,92392,alta_nuevo,2025-11-03
92393,04088859,VI-DA,NO REGISTRA,HARINA DE ALMENDRAS LIBRE DE GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-11-03,,92393,alta_nuevo,2025-11-03
92394,04044510,YUSPE,NO REGISTRA,BICARBONATO DE SODIO LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-11-03,,92394,alta_nuevo,2025-11-03
92395,04088839,KASZENAVE,MAGNESIUM PURE,SUPLEMENTO DIETARIO A BASE DE MAGNESIO. EN POLVO. LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-11-03,,92395,alta_nuevo,2025-11-03
92396,04035370,YUSPE,NO REGISTRA,AJO DESHIDRATADO TRITURADO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-11-03,,92396,alta_nuevo,2025-11-03
92397,04088516,LOOK TRAVEL,PAPAS FRITAS CLÁSICAS,PAPAS FRITAS - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-11-03,,92397,alta_nuevo,2025-11-03
92398,04088481,LO + RICO PANADERÍAS,NO REGISTRA,PAN DE MOLDE CONGELADO - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-11-03,,92398,alta_nuevo,2025-11-03
92399,04088637,ARROYO CABRAL,NO REGISTRA,QUESO TYBO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-11-03,,92399,alta_nuevo,2025-11-03
92400,04045048,YUSPE,NO REGISTRA,LAUREL TRITURADO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-11-03,,92400,alta_nuevo,2025-11-03
92401,04088644,FIT BUNNY NUTRITION,OMEGA 3 - FISH OIL,SUPLEMENTO DIETARIO A BASE DE ACEITE DE PESCADO. EN CÁPSULAS. LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-11-03,,92401,alta_nuevo,2025-11-03
92402,04080792,YOGLÚ,YOGUR ESTILO GRIEGO,YOGUR ENTERO NATURAL LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-11-03,,92402,alta_nuevo,2025-11-03
92403,04088525,ESPERANZA,NO REGISTRA,"LECHE EN POLVO PARCIALMENTE DESCREMADA, FORTIFICADA CON VITAMINAS A Y D. LIBRE DE GLUTEN",LECHE EN POLVO,VIGENTE,Sí,2025-11-03,,92403,alta_nuevo,2025-11-03
92404,04088659,TIMON CRUZ,NO REGISTRA,"ALFAJOR DE ARROZ INTEGRAL CON RELLENO SABOR LIMÓN, CUBIERTO CON BAÑO DE REPOSTERIA. LIBRE DE GLUTEN",ALFAJORES,VIGENTE,Sí,2025-11-03,,92404,alta_nuevo,2025-11-03
92405,04088824,BEMER,FRAMBUESAS BAÑADAS PARTIDAS,"FRAMBUESAS EN TROZOS BAÑADAS CON CHOCOLATE BLANCO DE COBERTURA Y CHOCOLATE CON LECHE, CONGELADAS, LIBRE DE GLUTEN",BOMBONES,VIGENTE,Sí,2025-11-03,,92405,alta_nuevo,2025-11-03
92406,04082540,OVERITA,NO REGISTRA,QUESO ROMANO - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-11-03,,92406,alta_nuevo,2025-11-03
92407,2830/142240/1,CIUDAD DEL LAGO,NO REGISTRA,SALCHICHAS COCIDAS SIN PIEL LIBRE DE GLUTEN,CHACINADOS EMBUTIDOS COCIDOS,VIGENTE,Sí,2025-11-03,,92407,alta_nuevo,2025-11-03
92408,2830/142240/2,CIUDAD DEL LAGO,NO REGISTRA,SALCHICHAS COCIDAS SIN PIEL LIBRE DE GLUTEN,CHACINADOS EMBUTIDOS COCIDOS,VIGENTE,Sí,2025-11-03,,92408,alta_nuevo,2025-11-03
92409,04088427,TIMON CRUZ,NO REGISTRA,"ALFAJOR DE ARROZ INTEGRAL CON RELLENO SABOR DULCE DE LECHE, CUBIERTO CON BAÑO DE REPOSTERIA FANTASIA BLANCO. LIBRE DE GLUTEN",ALFAJORES,VIGENTE,Sí,2025-11-03,,92409,alta_nuevo,2025-11-03
92410,04088450,AP CONCEPTO,ORIGINAL,PASTA DE MANÍ CON DÁTILES LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-11-03,,92410,alta_nuevo,2025-11-03
92411,1970/142577/1,SWIFT,NO REGISTRA,MEDALLÓN DE CARNE VACUNA CON SOJA CONGELADO LIBRE DE GLUTEN,CHACINADOS NO EMBUTIDOS,VIGENTE,Sí,2025-11-03,,92411,alta_nuevo,2025-11-03
92412,1970/142577/3,SWIFT,NO REGISTRA,MEDALLÓN DE CARNE VACUNA CON SOJA CONGELADO LIBRE DE GLUTEN,CHACINADOS NO EMBUTIDOS,VIGENTE,Sí,2025-11-03,,92412,alta_nuevo,2025-11-03
92413,1970/142577/5,SWIFT,NO REGISTRA,MEDALLÓN DE CARNE VACUNA CON SOJA CONGELADO LIBRE DE GLUTEN,CHACINADOS NO EMBUTIDOS,VIGENTE,Sí,2025-11-03,,92413,alta_nuevo,2025-11-03
92414,45/44342/1,SELLO DE PLATA,NO REGISTRA,CHORIZOS TIPO CANTIMPALO LIBRE DE GLUTEN.,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-11-03,,92414,alta_nuevo,2025-11-03
92415,04088735,ARROYO CABRAL,NO REGISTRA,QUESO POR SALUT LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-11-03,,92415,alta_nuevo,2025-11-03
92416,04088584,COFINA AGRO CEREALES S.A.,NO REGISTRA,GRANA DE MANÍ TOSTADO LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-11-03,,92416,alta_nuevo,2025-11-03
92417,04088701,ARROYO CABRAL,NO REGISTRA,QUESO TYBO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-11-03,,92417,alta_nuevo,2025-11-03
92418,04088652,CRISKEY,NO REGISTRA,BARRA CROCANTE DE ARROZ INFLADO CON MANÍ Y MIEL. LIBRE DE GLUTEN,BARRAS DE CEREAL,VIGENTE,Sí,2025-11-03,,92418,alta_nuevo,2025-11-03
92419,04088517,LOOK TRAVEL,CONITOS SABOR QUESO,SNACK A BASE DE HARINA DE MAÍZ EXTRUDADO SABOR QUESO - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-11-03,,92419,alta_nuevo,2025-11-03
92420,04088446,LEIG-LAC,NO REGISTRA,DULCE DE LECHE REPOSTERO- LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-11-03,,92420,alta_nuevo,2025-11-03
92421,04088710,RAGVI,CONITOS SABOR QUESO,SNACK A BASE DE HARINA DE MAÍZ EXTRUDADO SABOR QUESO - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-11-03,,92421,alta_nuevo,2025-11-03
92422,04088696,ESTANCIA LA BONITA,NO REGISTRA,LECHE U.H.T. HOMOGENEIZADA SEMIDESCREMADA FORTIFICADA CON VITAMINAS A Y D LIBRE DE GLUTEN,LECHES FLUIDAS,VIGENTE,Sí,2025-11-03,,92422,alta_nuevo,2025-11-03
92423,04088818,VRS SUPLEMENTS,PURE,L-TREONATO DE MAGNESIO MONOHIDRATO - LIBRE DE GLUTEN,MATERIAS PRIMAS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-11-03,,92423,alta_nuevo,2025-11-03
92424,04051768,LA VERONA,NO REGISTRA,QUESO ROMANO. LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-11-03,,92424,alta_nuevo,2025-11-03
92425,04088817,VRS SUPLEMENTS,PURE,CREATINA MONOHIDRATADA - LIBRE DE GLUTEN,MATERIAS PRIMAS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-11-03,,92425,alta_nuevo,2025-11-03
92426,04088834,INTIPAN,TOSTADAS CLÁSICAS,TOSTADAS -LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-11-03,,92426,alta_nuevo,2025-11-03
92427,04088737,BY LAPPIEL,MELENA DE LEÓN,SUPLEMENTO DIETARIO A BASE DE VITAMINA C Y MELENA DE LEÓN. EN CÁPSULAS. LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-11-03,,92427,alta_nuevo,2025-11-03
92428,04088860,VRS SUPLEMENTS,L-ARGININA PURE,L-ARGININA. LIBRE DE GLUTEN,MATERIAS PRIMAS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-11-03,,92428,alta_nuevo,2025-11-03
92429,04088825,INTIPAN,NO REGISTRA,PAN RALLADO. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-11-03,,92429,alta_nuevo,2025-11-03
92430,04062619,MAKIS,NO REGISTRA,QUESO MOZZARELLA LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-11-03,,92430,alta_nuevo,2025-11-03
92431,04088433,PRIMER PREMIO,NO REGISTRA,MANTECA CALIDAD EXTRA SIN SAL LIBRE DE GLUTEN,MANTECA,VIGENTE,Sí,2025-11-03,,92431,alta_nuevo,2025-11-03
92432,04088837,ESTANCIA LA BONITA,NO REGISTRA,LECHE U.H.T. HOMOGENEIZADA ENTERA FORTIFICADA CON VITAMINAS A Y D LIBRE DE GLUTEN,LECHES FLUIDAS,VIGENTE,Sí,2025-11-03,,92432,alta_nuevo,2025-11-03
