id,rnpa,marca,nombreFantasia,denominacionventa,TipoProducto,Estado,activo,fecha_alta,fecha_baja,tipo_cambio,fecha_cambio
88076,04068203,EL MENDOCINO,NO REGISTRA,ACEITUNAS VERDES EN SALMUERA LIBRE DE GLUTEN,"CONSERVAS DE VEGETALES (FRUTAS, HORTALIZAS, VERDURAS Y LEGUMBRES)",VIGENTE,Sí,2025-07-26,,,
88077,04068683,ARROYO CABRAL,NO REGISTRA,QUESO PATEGRÁS- LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88078,04085460,TONADITA,QUESO AZUL,QUESO AZUL PROCESADO UNTABLE - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88079,04085532,LORELEY,QUESO AZUL,QUESO AZUL PROCESADO UNTABLE - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88080,04085157,TONADITA PATAGONIA,SABOR SALMON AHUMADO,QUESO PROCESADO UNTABLE SABOR SALMON AHUMADO - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88081,04085749,TONADITA,STICKS SNACKS MOZZARELLA,QUESO MOZZARELLA EN BASTONES - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88082,04085840,TONADITA,STICKS SNACKS SABOR CHEDDAR,QUESO MOZZARELLA CON COLOR Y SABOR A CHEDDAR EN BASTONES - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88083,04084889,LORELEY,QUESO CON CREMA,QUESO PROCESADO CON CREMA - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88084,04084925,LORELEY,CLASICO,QUESO PROCESADO UNTABLE SABOR QUESO PARMESANO - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88085,04084924,LORELEY,NO REGISTRA,QUESO PROCESADO UNTABLE SABOR JAMON - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88086,04084923,LORELEY,NO REGISTRA,QUESO PROCESADO UNTABLE SABOR QUESO AZUL - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88087,04084922,LORELEY,SABOR CHEDDAR,QUESO PROCESADO SABOR QUESO CHEDDAR EN FETAS- LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88088,04084921,LORELEY,NO REGISTRA,QUESO DANBO PROCESADO EN FETAS - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88089,04084920,LORELEY,NO REGISTRA,QUESO PROCESADO SABOR QUESO PROVOLONE EN FETAS - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88090,04084956,LORELEY,NO REGISTRA,QUESO PROCESADO UNTABLE SABOR QUESO GRUYERE - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88091,04077905,NUEVAVILLA,NO REGISTRA,RICOTTA LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88092,04073262,EL ABUELO PEDRO,NO REGISTRA,MERMELADA DE CIRUELA - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
88093,04060233,NUEVAVILLA,NO REGISTRA,QUESO ROMANO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88094,04058489,NUEVAVILLA,NO REGISTRA,QUESO CREMOSO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88095,04060235,NUEVAVILLA,NO REGISTRA,QUESO SARDO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88096,04071650,TONADITA,CLASICA,MANTECA CALIDAD EXTRA CON SAL - LIBRE DE GLUTEN,MANTECA,VIGENTE,Sí,2025-07-26,,,
88097,04058488,NUEVAVILLA,NO REGISTRA,QUESO TYBO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88098,04049272,CREMAC,NO REGISTRA,DULCE DE LECHE REPOSTERO - LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-07-26,,,
88099,04073287,TONADITA,DULCE DE LECHE CLÁSICO,DULCE DE LECHE - LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-07-26,,,
88100,12008348,ELAIOTECNIA S.A,NO REGISTRA,ACEITE DE OLIVA EXTRA VIRGEN-LIBRE DE GUTEN-PRODUCTO ORGANICO,ACEITES,VIGENTE,Sí,2025-07-26,,,
88101,12008625,DULCOR,TOAMTE TRITURADO,TOAMTE TRITURADO-LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-07-26,,,
88102,052-00-012270,CARGILL,POLARTEX INSTANT 12640,ALMIDON DE MAIZ MODIFICADO PREGELATINIZADO LIBRE DE GLUTEN USO INDUSTRIAL ALIMENTARIO,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,,,
88103,4941/138052/2,MONTE BERICO,NO REGISTRA,JAMÓN COCIDO LIBRE DE GLUTEN,SALAZONES,VIGENTE,Sí,2025-07-26,,,
88104,08-003555,AGUADOR,AGUADOR,ARROZ PULIDO TIPO LARGO FINO CALIDAD 00000 - LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
88105,08-003564,ABICO,QUESO GOUDA,QUESO GOUDA - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88106,08-003566,LA ESQUINA DE LAS FLORES,ARROZ YAMANI,ARROZ INTEGRAL TIPO CORTO CALIDAD 00000 PRODUCTO ORGANICO - LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
88107,08-003567,ABICO,QUESO CRIOLLO LIBRE DE GLUTEN,QUESO CRIOLLO - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88108,08-003575,DOÑA PUPA,JARDINERA,JARDINERA DE HORTALIZAS Y LEGUMBRES - LIBRE DE GLUTEN,"CONSERVAS DE VEGETALES (FRUTAS, HORTALIZAS, VERDURAS Y LEGUMBRES)",VIGENTE,Sí,2025-07-26,,,
88109,08-003583,CIGNO,NO REGISTRA,LECHE EN POLVO ENTERA INSTANTANEA FORTIFICADA CON VITAMINAS A Y D - LIBRE DE GLUTEN,LECHE EN POLVO,VIGENTE,Sí,2025-07-26,,,
88110,08-003587,ENTRENUTS,PASTA DE MANI CROCANTE CON SAL MARINA,PASTA DE MANI CON TROZOS DE MANI Y SAL MARINA - LIBRE DE GLUTEN,SEMILLAS ENTERAS O PROCESADAS,VIGENTE,Sí,2025-07-26,,,
88111,08-003589,MAXIMO,NO REGISTRA,ARROZ PARBOIL TIPO LARGO FINO CALIDAD 0000 - LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
88112,04068309,EL MENDOCINO,NO REGISTRA,ACEITUNAS VERDES EN RODAJAS EN SALMUERA LIBRE DE GLUTEN,"CONSERVAS DE VEGETALES (FRUTAS, HORTALIZAS, VERDURAS Y LEGUMBRES)",VIGENTE,Sí,2025-07-26,,,
88113,04049187,MANJAR BLANCO,NO REGISTRA,MANTECA CALIDAD EXTRA CON SAL LIBRE DE GLUTEN,MANTECA,VIGENTE,Sí,2025-07-26,,,
88114,DATOS DE LA FIRMA P,CASTELAR,NO REGISTRA,MANTECA CALIDAD EXTRA CON SAL LIBRE DE GLUTEN,MANTECA,VIGENTE,Sí,2025-07-26,,,
88115,04034396,COTO,YOGUR FIRME SABOR FRUTILLA,YOGUR ENDULZADO PARCIALMENTE DESCREMADO SABOR A FRUTILLA FORTIFICADO CON VITAMINAS A Y D - LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-07-26,,,
88116,04034395,COTO,YOGUR FIRME SABOR VAINILLA,YOGUR ENDULZADO PARCIALMENTE DESCREMADO SABOR A VAINILLA FORTIFICADO CON VITAMINAS A Y D - LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-07-26,,,
88117,04049050,MANFREY,NO REGISTRA,MANTECA CALIDAD EXTRA CON SAL LIBRE DE GLUTEN.,MANTECA,VIGENTE,Sí,2025-07-26,,,
88118,02-561214,OYAMBRE,AMAZONA TORRADO,CAFE TORRADO CON AZÚCAR MOLIDO LIBRE DE GLUTEN,CAFÉ Y SUCEDÁNEOS,VIGENTE,Sí,2025-07-26,,,
88119,02-735470,BINFINIT,BINFINIT,AVENA TRADICIONAL SIN GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,,,
88120,02-735465,BINFINIT,BINFINIT,COPOS DE AVENA LIBRE DE GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,,,
88121,02-735467,BINFINIT,BINFINIT,SALVADO DE AVENA SIN GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,,,
88122,02-735466,BINFINIT,BINFINIT,AVENA EXTRA FINA SIN GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,,,
88123,04085202,BIOCUPS,NO REGISTRA,OBLEA DULCE SABOR NARANJA LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
88124,083-00-025474,SIETE LAGOS,ESPARRAGOS,ESPARRAGOS TALLOS CORTOS VERDES TAMAÑO SURTIDO LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) SEMIPROCESADOS",VIGENTE,Sí,2025-07-26,,,
88125,071-00-025475,FELICIA,SPAGHETTI DE SPIRULINA,PASTA SECA A BASE DE HARINA DE ARROZ INTEGRAL CON ESPIRULINA LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88126,069-00-025486,MCT OIL,MCT OIL,ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECÍFICOS DE TRIGLICÉRIDOS DE CADENA MEDIA LIBRE DE GLUTEN,ALIMENTOS PARA PROPÓSITOS MÉDICOS ESPECÍFICOS,VIGENTE,Sí,2025-07-26,,,
88127,066-00-025482,NEOCATE SPLASH,SABOR NARANJA-ANANÁ,"ALIMENTO PARA PROPOSITOS MEDICOS ESPECIFICOS, LIQUIDO, DIETETICO LIBRE DE GLUTEN",ALIMENTOS PARA PROPÓSITOS MÉDICOS ESPECÍFICOS,VIGENTE,Sí,2025-07-26,,,
88128,027-00-025518,MRS TASTE,TASTE COOKIE BAR- TRUFA DE CHOCOLATE,"SUPLEMENTO DIETARIO DIETETICO A BASE DE GRASAS, CARBOHIDRATOS Y PROTEINAS. SABOR CHOCOLATE LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
88129,027-00-025519,MRS TASTE,TASTE COOKIE BAR-MORANGO,"SUPLEMENTO DIETARIO DIETETICO A BASE DE GRASAS, CARBOHIDRATOS Y PROTEINAS. SABOR FRUTILLA LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
88130,027-00-025520,MRS TASTE,TASTE COOKIE BAR DULCE DE LECHE,"SUPLEMENTO DIETARIO DIETETICO A BASE DE GRASAS, CARBOHIDRATOS Y PROTEINAS. SABOR DULCE DE LECHE LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
88131,027-00-025526,APÓSTOLES,AZUCAR COMUN TIPO A,AZUCAR COMUN TIPO A LIBRE DE GLUTEN,COADYUVANTES DE TECNOLOGÍA PARA LA INDUSTRIA ALIMENTICIA,VIGENTE,Sí,2025-07-26,,,
88132,091-00-025531,BRAVO GOLD,LEVADURA SECA INSTANTÁNEA,LEVADURA SECA INSTANTÁNEA CON ADITIVOS LIBRE DE GLUTEN,COADYUVANTES DE TECNOLOGÍA PARA LA INDUSTRIA ALIMENTICIA,VIGENTE,Sí,2025-07-26,,,
88133,071-00-025546,FELICIA,SEDANINI - SPAGHETTONE - RISONI,PASTA SECA A BASE DE LENTEJAS LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88134,053-00-025566,VILLA VAINILLA,VAINA DE VAINILLA DE PAPANTLA,VAINILLA LIBRE DE GLUTEN,COADYUVANTES DE TECNOLOGÍA PARA LA INDUSTRIA ALIMENTICIA,VIGENTE,Sí,2025-07-26,,,
88135,045-00-025585,FLOR DE CAÑA,RON EXTRA SECO 40% ALC./VOL.,RON LIBRE DE GLUTEN,BEBIDAS ALCOHÓLICAS SIMPLES,VIGENTE,Sí,2025-07-26,,,
88136,045-00-025586,FLOR DE CAÑA,RON CENTENARIO 12 - 40% ALC./VOL.,RON LIBRE DE GLUTEN,BEBIDAS ALCOHÓLICAS SIMPLES,VIGENTE,Sí,2025-07-26,,,
88137,045-00-025598,FLOR DE CAÑA,RON GRAN RESERVA 40% ALC./VOL.,RON LIBRE DE GLUTEN,BEBIDAS ALCOHÓLICAS SIMPLES,VIGENTE,Sí,2025-07-26,,,
88138,027-00-025602,MRS TASTE,TASTE COOKIE BAR - COOKIES AND CREAM,"SUPLEMENTO DIETARIO DIETETICO A BASE DE GRASAS, CARBOHIDRATOS Y PROTEINAS. SABOR GALLETAS Y CREMA LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
88139,027-00-025604,FIERITA,CORAZONES,"CARAMELOS MASTICABLES SABORES A FRUTILLA, MANZANA VERDE, UVA Y NARANJA LIBRE DE GLUTEN","CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88140,027-00-025605,FIERITA,YOGUR,"CARAMELOS MASTICABLES SABORES ARTIFICIALES A YOGUR DE COCO, DE FRUTILLA, DE ANANA Y DE DURAZNO LIBRE DE GLUTEN","CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88141,027-00-025625,FIERITA,GAJOS,"CARAMELOS MASTICABLES SABORES A MANZANA, LIMON, NARANJA Y ANANA LIBRE DE GLUTEN","CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88142,027-00-025626,FIERITA,BUTTON,"CARAMELOS MASTICABLES SABORES A ANANA, FRUTILLA, MANDARINA, FRAMBUESA Y LIMON LIBRE DE GLUTEN","CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88143,062-00-025639,YBARRA,SALSA KEBAB,"SALSA OLEOSA AGRIDULCE CON YOGHURT Y AJO, SABORIZADA CON ESPECIAS LIBRE DE GLUTEN","SALSAS, ADEREZOS Y ALIÑOS",VIGENTE,Sí,2025-07-26,,,
88144,027-00-025643,FIERITA,CLASICOS,"CARAMELOS MASTICABLES SABORES A FRUTILLA, ANANA, UVA, NARANJA Y LIMON LIBRE DE GLUTEN","CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88145,076-00-025647,SAM MILLS,PASTA DI ORO - PENNE RIGATTI,PASTA SECA A BASE DE HARINA DE MAIZ LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88146,076-00-025648,SAM MILLS,RED LENTIN - FUSILLI,PASTA SECA A BASE DE HARINA DE LENTEJA LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88147,036-00-025662,MILKAUT PROFESIONAL,SABOR CHEDDAR MILD,QUESO PROCESADO EN FETAS SABOR CHEDDAR LIBRE DE GLUTEN PARA USO EN LOCAL GASTRONÓMICO,QUESOS,VIGENTE,Sí,2025-07-26,,,
88148,062-00-025663,CARMENCITA,PIMENTON DULCE AHUMADO,PIMENTÓN SELECCIONADO AHUMADO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
88149,036-00-025668,MILKAUT PROFESIONAL,SABOR HOT SPICY CHEDDAR,QUESO PROCESADO EN FETAS SABOR CHEDDAR Y PIMIENTA LIBRE DE GLUTEN PARA USO EN LOCAL GASTRONÓMICO,QUESOS,VIGENTE,Sí,2025-07-26,,,
88150,036-00-025669,MILKAUT PROFESIONAL,SABOR SMOKED WHITE CHEDDAR,QUESO PROCESADO EN FETAS SABOR CHEDDAR AHUMADO LIBRE DE GLUTEN PARA USO EN LOCAL GASTRONÓMICO,QUESOS,VIGENTE,Sí,2025-07-26,,,
88151,030-00-025670,PALMINI,HEARTS OF PALM- LINGUINE,CONSERVA DE PALMITOS LIBRE DE GLUTEN,"CONSERVAS DE VEGETALES (FRUTAS, HORTALIZAS, VERDURAS Y LEGUMBRES)",VIGENTE,Sí,2025-07-26,,,
88152,030-00-025671,PALMINI,ARROZ DE PALMITOS-HEARTS OF PALM,CONSERVA DE PALMITOS LIBRE DE GLUTEN,"CONSERVAS DE HORTALIZAS, VERDURAS Y LEGUMBRES",VIGENTE,Sí,2025-07-26,,,
88153,062-00-025677,CARMENCITA,PIMENTON PICANTE,PIMENTON COMUN AHUMADO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
88154,053-00-025683,VILLA VAINILLA,.,EXTRACTO LIQUIDO DE VAINILLA LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
88155,030-00-025684,PALMINI,HEARTS OF PALM- ANGEL HAIR,CONSERVA DE PALMITOS LIBRE DE GLUTEN,"CONSERVAS DE HORTALIZAS, VERDURAS Y LEGUMBRES",VIGENTE,Sí,2025-07-26,,,
88156,030-00-025685,PALMINI,HEARTS OF PALM-LASAGNA,CONSERVA DE PALMITOS LIBRE DE GLUTEN,"CONSERVAS DE HORTALIZAS, VERDURAS Y LEGUMBRES",VIGENTE,Sí,2025-07-26,,,
88157,064-00-025693,ST DALFOUR,STRAWBERRY,CONFITURA DE FRUTILLA LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
88158,076-00-025694,SAM MILLS,PASTA FOR KIDS - ALPHABET,PASTA SECA A BASE DE HARINA DE MAIZ LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88159,076-00-025695,SAM MILLS,PASTA DI ORO - SPAGHETTI,PASTA SECA A BASE DE HARINA DE MAÍZ LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88160,076-00-025696,SAM MILLS,GREEN PEA - PENNE,PASTA SECA A BASE DE HARINA DE ARVEJAS LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88161,052-00-025700,HERBALIFE,FIBRA ACTIVA ACTIVE FIBER SABOR GUAYABA,"SUPLEMENTO DIETARIO DIETÉTICO A BASE DE FIBRA, EN POLVO LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
88162,071-00-025705,FELICIA,SPAGHETTI- PENNE- FUSILLI- FARFALLE,PASTA SECA A BASE DE HARINA DE ARROZ INTEGRAL LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88163,062-00-025717,CLASSIC´,SABOR FRESAS SILVESTRES,CARAMELOS BLANDOS SABOR FRUTILLA LIBRE DE GLUTEN,"CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88164,062-00-025718,CLASSIC,SABOR FRAMBUESA,PASTILLAS DE GOMA FANTASIA CONFITADAS SABOR FRAMBUESA LIBRE DE GLUTEN,"CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88165,062-00-025719,CLASSIC´,TAJADAS SABOR PICA SANDÍA,PASTILLAS DE GOMA FANTASIA ACIDAS SABOR A SANDIA LIBRE DE GLUTEN,"CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88166,062-00-025720,CLASSIC´,SURTIDO DULCES,CARAMELOS BLANDOS SABORES FRUTILLA Y FRAMBUESA LIBRE DE GLUTEN,"CARAMELOS, CHICLES Y PASTILLAS",VIGENTE,Sí,2025-07-26,,,
88167,071-00-025730,FELICIA,SPAGHETTI - RISONI,PASTA SECA A BASE DE HARINA DE GARBANZO LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88168,033-00-025765,KURUPI,TERERE - MEGAMENTA,"YERBA MATE CON PALO COMPUESTA CON MENTA, BOLDO Y AROMA IDÉNTICO AL NATURAL A MENTA LIBRE DE GLUTEN",YERBA MATE Y AFINES,VIGENTE,Sí,2025-07-26,,,
88169,062-00-025794,JOE WEIDER VICTORY ENDURANCE,CARBOBOOST,"SUPLEMENTO DIETARIO A BASE DE HIDRATOS DE CARBONO Y AMINOACIDOS PARA PERSONAS QUE REALIZAN EJERCICIO FISICO, EN GEL. SABOR NEUTRO LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
88170,052-00-025815,NATURE´S TRUTH,MAGNESIUM 200 MG,SUPLEMENTO DIETARIO A BASE DE MAGNESIO EN GOMITAS MASTICABLES LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
88171,071-00-025833,FELICIA,SPAGHETTI - FUSILLI - PENNE,PASTA SECA A BASE DE HARINA DE MAÍZ Y HARINA DE ARROZ LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
88172,062-00-025834,CARMENCITA,CHEESE SAZONADOR,ADEREZO DESHIDRATADO A BASE DE SAL SABOR QUESO LIBRE DE GLUTEN,"SALSAS, ADEREZOS Y ALIÑOS",VIGENTE,Sí,2025-07-26,,,
88173,062-00-025836,CARMENCITA,MIX 4 PIMIENTAS,"MEZCLA DE PIMIENTA NEGRA, BLANCA, VERDE Y ROSA EN GRANO LIBRE DE GLUTEN",ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
88174,06003759,LA MORÉ,TOPPING PARA MATE DE MORINGA OLEÍFERA,MORINGA OLEÍFERA - LIBRE DE GLUTEN,TÉ Y HIERBAS PARA INFUSIÓN,VIGENTE,Sí,2025-07-26,,,
88175,06003760,LA MORÉ,INFUSIÓN DE MORINGA OLEÍFERA,INFUSIÓN DE MORINGA OLEÍFERA - LIBRE DE GLUTEN,TÉ Y HIERBAS PARA INFUSIÓN,VIGENTE,Sí,2025-07-26,,,
88176,06003761,LA MORÉ,ESPECIA DE MORINGA OLEÍFERA,ESPECIA DE MORINGA OLEÍFERA - LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
88177,06003762,LA MORÉ,POLVO DE MORINGA OLEÍFERA,POLVO DE MORINGA OLEÍFERA - LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
88178,04070354,LACTEAR,NO REGISTRA,QUESO POR SALUT CON L. CASEI. LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88179,04048285,GEORGALOS,CHOCOLATE BLANCO,CHOCOLATE BLANCO. DIETÉTICO. LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,,,
88180,62-04073801,TONADITA,CHANTILLY,"PRODUCTO ALIMENTICIO A BASE DE CREMA DE LECHE ULTRAPASTEURIZADA Y AZÚCAR, EN AEROSOL. LIBRE DE GLUTEN",DERIVADOS LÁCTEOS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-07-26,,,
88181,34-04067885,AGUILA,NO REGISTRA,CACAO EN POLVO SOLUBILIZADO. LIBRE DE GLUTEN,CACAO Y AFINES,VIGENTE,Sí,2025-07-26,,,
88182,04020167,ESTILO REAL,CLÁSICO,DULCE DE LECHE. LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-07-26,,,
88183,04040053,PRIMER PREMIO,NO REGISTRA,CREMA PASTEURIZADA LIBRE DE GLUTEN,CREMA DE LECHE,VIGENTE,Sí,2025-07-26,,,
88184,04046988,ARROYO CABRAL,CLÁSICO,DULCE DE LECHE. LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-07-26,,,
88185,04065193,ESTILO REAL,REPOSTERO,DULCE DE LECHE REPOSTERO . LIBRE DE GLUTEN.,DULCE DE LECHE,VIGENTE,Sí,2025-07-26,,,
88186,04064353,GRANDIET,NO REGISTRA,MAIZ INFLADO AZUCARADO- LIBRE DE GLUTEN,CEREALES PARA DESAYUNO,VIGENTE,Sí,2025-07-26,,,
88187,04064354,GRANDIET,NO REGISTRA,MAIZ INFLADO- ALIMENTO DIETETICO- LIBRE DE GLUTEN,CEREALES PARA DESAYUNO,VIGENTE,Sí,2025-07-26,,,
88188,04058068,CASSANELLO,NO REGISTRA,DULCE DE LECHE HELADERO LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-07-26,,,
88189,04070788,MOLE,NO REGISTRA,HONGOS SILVESTRES COMESTIBLES SECOS TROZADOS - LIBRE DE GLUTEN,HONGOS PROCESADOS,VIGENTE,Sí,2025-07-26,,,
88190,04044941,CAMPECHANO,NO REGISTRA,MANTECA CALIDAD EXTRA CON SAL - LIBRE DE GLUTE,MANTECA,VIGENTE,Sí,2025-07-26,,,
88191,04067319,GEORGALOS,CON MANÍ,CHOCOLATE CON LECHE DE BAJO VALOR GLUCÍDICO DIETÉTICO CON MANÍ. LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,,,
88192,04072549,ESPERANZA,NO REGISTRA,LECHE EN POLVO ENTERA FORTIFICADA CON VITAMINA A Y D - LIBRE DE GLUTEN,LECHE EN POLVO,VIGENTE,Sí,2025-07-26,,,
88193,04076084,ESPERANZA,NO REGISTRA,"LECHE EN POLVO ENTERA INSTANTÁNEA, FORTIFICADA CON VITAMINA A Y D - LIBRE DE GLUTEN",LECHE EN POLVO,VIGENTE,Sí,2025-07-26,,,
88194,04053342,PIONERO,NO REGISTRA,QUESO MOZZARELLA LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88195,04048507,LA VERONA,NO REGISTRA,QUESO SARDO. LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88196,04059458,MANFREY,NO REGISTRA,QUESO CREMOSO. LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88197,04077515,KONY,EDULKONY,EDULCORANTE DE MESA LÍQUIDO - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,EDULCORANTES DE MESA,VIGENTE,Sí,2025-07-26,,,
88198,04048444,LA VERONA,NO REGISTRA,QUESO MOZZARELLA. LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
88199,04035511,CORAL,NO REGISTRA,POLVO PARA PREPARAR MERENGUE. LIBRE DE GLUTEN,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-07-26,,,
88200,14266526,MATE ROJO YERBA MATE 10,-,YERBA MATE ELABORADA CON PALO LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-07-26,,,
